Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	0.95189470	3.46149100
0.01000000	0.95189470	3.46149100
0.02000000	0.95189470	3.46149100
0.03000000	0.95189470	3.46149100
0.04000000	0.95189470	3.46149100
0.05000000	0.95189470	3.46149100
0.06000000	0.93460880	3.46149100
0.07000000	0.93460880	3.46149100
0.08000000	0.95189470	3.46149100
0.09000000	0.95189470	3.46149100
0.10000000	0.93460880	3.46149100
0.11000000	0.95189470	3.46149100
0.12000000	0.93460880	3.46149100
0.13000000	0.95189470	3.46149100
0.14000000	0.95189470	3.46149100
0.15000000	0.95189470	3.46149100
0.16000000	0.95189470	3.46149100
0.17000000	0.95189470	3.46149100
0.18000000	0.93460880	3.46149100
0.19000000	0.95189470	3.46149100
0.19999999	0.95189470	3.46149100
0.20999999	0.95189470	3.46149100
0.21999999	0.95189470	3.46149100
0.22999999	0.95189470	3.46149100
0.23999999	0.95189470	3.46149100
0.24999999	0.93460880	3.46149100
0.25999999	0.95189470	3.46149100
0.26999999	0.93460880	3.37506200
0.27999999	0.95189470	3.46149100
0.28999999	0.95189470	3.37506200
0.29999999	0.95189470	3.37506200
0.30999999	0.95189470	3.46149100
0.31999999	0.93460880	3.37506200
0.32999999	0.95189470	3.37506200
0.33999999	0.95189470	3.46149100
0.34999999	0.95189470	3.37506200
0.35999999	0.93460880	3.37506200
0.36999999	0.95189470	3.37506200
0.37999999	0.95189470	3.46149100
0.38999999	0.95189470	3.37506200
0.39999999	0.95189470	3.37506200
0.40999999	0.95189470	3.37506200
0.41999999	0.95189470	3.37506200
0.42999999	0.93460880	3.37506200
0.43999999	0.95189470	3.37506200
0.44999999	0.95189470	3.37506200
0.45999999	0.95189470	3.37506200
0.46999999	0.95189470	3.37506200
0.47999999	0.95189470	3.37506200
0.48999999	0.95189470	3.37506200
0.49999999	0.95189470	3.37506200
0.50999999	0.95189470	3.37506200
0.51999999	0.95189470	3.37506200
0.52999999	0.95189470	3.37506200
0.53999999	0.95189470	3.37506200
0.54999999	0.95189470	3.37506200
0.55999999	0.93460880	3.37506200
0.56999999	0.95189470	3.37506200
0.57999999	0.93460880	3.37506200
0.58999999	0.95189470	3.37506200
0.59999998	0.95189470	3.37506200
0.60999998	0.95189470	3.37506200
0.61999998	0.95189470	3.37506200
0.62999998	0.95189470	3.37506200
0.63999998	0.95189470	3.37506200
0.64999998	0.95189470	3.37506200
0.65999998	0.95189470	3.37506200
0.66999998	0.95189470	3.37506200
0.67999998	0.93460880	3.37506200
0.68999998	0.95189470	3.37506200
0.69999998	0.95189470	3.37506200
0.70999998	0.95189470	3.37506200
0.71999998	0.95189470	3.28832400
0.72999998	0.95189470	3.37506200
0.73999998	0.95189470	3.28832400
0.74999998	0.95189470	3.37506200
0.75999998	0.95189470	3.37506200
0.76999998	0.95189470	3.37506200
0.77999998	0.95189470	3.28832400
0.78999998	0.95189470	3.37506200
0.79999998	0.95189470	3.28832400
0.80999998	0.95189470	3.37506200
0.81999998	0.95189470	3.37506200
0.82999998	0.95189470	3.28832400
0.83999998	0.95189470	3.28832400
0.84999998	0.95189470	3.28832400
0.85999998	0.95189470	3.28832400
0.86999998	0.95189470	3.28832400
0.87999998	0.95189470	3.28832400
0.88999998	0.95189470	3.28832400
0.89999998	0.95189470	3.28832400
0.90999998	0.95189470	3.28832400
0.91999998	0.95189470	3.28832400
0.92999998	0.95189470	3.28832400
0.93999998	0.95189470	3.28832400
0.94999998	0.95189470	3.28832400
0.95999998	0.95189470	3.28832400
0.96999998	0.95189470	3.28832400
0.97999998	0.95189470	3.28832400
0.98999997	0.95189470	3.28832400
0.99999997	0.95189470	3.28832400
1.00999997	0.95189470	3.28832400
1.01999997	0.95189470	3.28832400
1.02999997	0.95189470	3.28832400
1.03999997	0.95189470	3.28832400
1.04999997	0.95189470	3.28832400
1.05999997	0.95189470	3.28832400
1.06999997	0.95189470	3.28832400
1.07999997	0.95189470	3.28832400
1.08999997	0.95189470	3.28832400
1.09999997	0.95189470	3.28832400
1.10999997	0.95189470	3.28832400
1.11999997	0.95189470	3.28832400
1.12999997	0.95189470	3.28832400
1.13999997	0.95189470	3.28832400
1.14999997	0.95189470	3.28832400
1.15999997	0.95189470	3.20189500
1.16999997	0.95189470	3.28832400
1.17999997	0.95189470	3.28832400
1.18999997	0.95189470	3.20189500
1.19999997	0.95189470	3.20189500
1.20999997	0.95189470	3.28832400
1.21999997	0.95189470	3.20189500
1.22999997	0.95189470	3.20189500
1.23999997	0.95189470	3.20189500
1.24999997	0.95189470	3.20189500
